"","pupilid","schoolid","district","bungoma","division","zone","tracking","sbm","girl","agetest","etpteacher","lowstream","stream_meanpercentile","SDstream_std_mark","MEANstream_std_mark","bottomhalf","tophalf","bottomquarter","secondquarter","thirdquarter","topquarter","std_mark","percentile","realpercentile","quantile5p","attrition","wordscore","sentscore","letterscore","spellscore","sentscore24","letterscore24","spellscore24","litscore","additions_score","substractions_score","multiplications_score","mathscoreraw","totalscore","rMEANstream_std_baselinemark","rSDstream_std_baselinemark","rMEANstream_std_total","rSDstream_std_total","rMEANstream_std_math","rSDstream_std_math","rMEANstream_std_lit","rSDstream_std_lit","r2_attrition","r2_age","r2_wordscore","r2_sentscore","r2_letterscore","r2_spellscore","r2_sentscore24","r2_letterscore24","r2_spellscore24","r2_litscore","r2_mathscoreraw","r2_additions_score","r2_substractions_score","r2_multiplications_score","r2_totalscore"
"4368",9381126,938,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",0,1,0,12,0,0,52.1969680786133,1.02296102046967,0.018583407625556,0,1,0,0,0,1,2.49300909042358,97.9338836669922,98,20,0,2,4,13,0,2.40000009536743,4.45714282989502,0,2.2142858505249,3,0,0,3,5.2142858505249,0.0181518942117691,1.02141845226288,-0.162135362625122,1.03135943412781,-0.0776096880435944,1.06161785125732,-0.219853088259697,0.935173749923706,0,12,0,6,0,0,3.59999990463257,0,0,0.899999976158142,6,2,4,0,6.90000009536743
"4369",9381565,938,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",0,1,0,10,0,0,52.1969680786133,1.02296102046967,0.018583407625556,1,0,1,0,0,0,-0.926037907600403,23.140495300293,24,5,0,0,7,18,0,4.19999980926514,6.17142868041992,0,2.59285712242126,5,3,0,8,10.5928573608398,0.0469389222562313,1.04246151447296,-0.173667654395103,1.03344905376434,-0.0955719724297523,1.06486749649048,-0.221382647752762,0.935515761375427,0,11,2,0,45,1,0,15.4285717010498,2.40000009536743,4.95714282989502,9,5,4,0,13.957142829895
"4370",9391002,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,10,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,1,0,0,0,-1.66154527664185,2.83018350601196,3,1,0,1,3,11,0,1.79999995231628,3.77142858505249,0,1.64285707473755,3,2,0,5,6.64285707473755,-0.923627853393555,0.560169637203217,-0.459360688924789,0.947415828704834,-0.463483393192291,0.938959181308746,-0.388868868350983,0.936530470848083,0,11,6,6,22,0,3.59999990463257,7.54285717010498,0,4.2857141494751,11,4,4,3,15.2857141494751
"4371",9391003,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,8,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,1,0,0,0,-1.60228419303894,4.71698045730591,5,1,0,20,5,29,6,3,9.94285678863525,14.3999996185303,11.83571434021,6,5,0,11,22.83571434021,-0.923133790493011,0.56263530254364,-0.497684717178345,0.923469603061676,-0.497178137302399,0.915311574935913,-0.426847517490387,0.919529318809509,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4372",9391004,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,8,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,1,0,0,0,-1.57265377044678,6.60377740859985,7,2,0,2,2,24,1,1.20000004768372,8.22857189178467,2.40000009536743,3.45714282989502,3,5,0,8,11.457142829895,-0.922913730144501,0.563762903213501,-0.467210114002228,0.951194107532501,-0.477194547653198,0.936888754367828,-0.393736839294434,0.940633833408356,0,9,16,2,51,9,1.20000004768372,17.4857139587402,21.6000003814697,14.0714282989502,16,8,6,2,30.0714282989502
"4373",9391005,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,9,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,1,0,0,0,-1.60228419303894,8.49056243896484,9,2,0,5,0,29,1,0,9.94285678863525,2.40000009536743,4.33571434020996,0,3,0,3,7.33571434020996,-0.923133790493011,0.56263530254364,-0.46030780673027,0.948551118373871,-0.457763314247131,0.929052948951721,-0.3963802754879,0.941477239131927,0,12,20,9,67,10,5.40000009536743,22.9714279174805,24,18.0928573608398,10,4,5,1,28.0928573608398
"4374",9391006,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,8,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,1,0,0,0,-1.4245011806488,10.3773593902588,11,3,0,0,0,20,0,0,6.85714292526245,0,1.71428573131561,2,1,0,3,4.7142858505249,-0.922080934047699,0.568385899066925,-0.457054972648621,0.943137526512146,-0.457763314247131,0.929052948951721,-0.38904544711113,0.93675422668457,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4375",9391007,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,8,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,1,0,0,0,-1.18745696544647,12.2641506195068,13,3,0,0,8,20,0,4.80000019073486,6.85714292526245,0,2.91428565979004,3,3,0,6,8.91428565979004,-0.921650052070618,0.572434067726135,-0.462696075439453,0.95037978887558,-0.46737664937973,0.940421879291534,-0.392196863889694,0.939745485782623,0,7,0,8,50,4,4.80000019073486,17.1428565979004,9.60000038146973,7.88571405410767,13,6,4,3,20.8857135772705
"4376",9391008,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,9,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,1,0,0,0,-1.12819600105286,14.1509418487549,15,3,0,6,0,44,5,0,15.08571434021,12,8.27142906188965,3,3,0,6,14.2714290618896,-0.921711266040802,0.572829365730286,-0.473161578178406,0.949134826660156,-0.46737664937973,0.940421879291534,-0.410545647144318,0.936525702476501,0,10,18,32,52,8,19.2000007629395,17.8285713195801,19.2000007629395,18.5571441650391,18,8,7,3,36.5571441650391
"4377",9391011,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,8,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,1,0,0,0,-1.06893491744995,18.8679218292236,19,4,0,24,8,55,6,4.80000019073486,18.8571434020996,14.3999996185303,15.5142860412598,3,4,1,8,23.5142860412598,-0.921839237213135,0.572984158992767,-0.500068783760071,0.920085847377777,-0.477194547653198,0.936888754367828,-0.447622418403625,0.887647271156311,0,8,20,17,59,9,10.1999998092651,20.2285709381104,21.6000003814697,18.0071430206299,18,8,7,3,36.0071411132812
"4378",9391012,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,8,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,1,0,0,0,-0.980043351650238,21.6981163024902,22,5,0,1,1,30,2,0.600000023841858,10.2857141494751,4.80000019073486,4.17142868041992,3,5,1,9,13.1714286804199,-0.922154486179352,0.572769999504089,-0.470715552568436,0.950305640697479,-0.483133643865585,0.931929290294647,-0.395871669054031,0.941374659538269,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4379",9391013,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,8,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,1,0,0,0,-0.950412809848785,24.5283012390137,25,5,0,18,5,46,9,3,15.7714281082153,21.6000003814697,14.5928573608398,5,4,3,12,26.5928573608398,-0.922292470932007,0.572580337524414,-0.511784374713898,0.901854276657104,-0.505353987216949,0.903352320194244,-0.442003548145294,0.897189676761627,0,10,NA,26,69,10,15.6000003814697,23.6571426391602,24,15.8142852783203,16,7,6,3,31.8142852783203
"4380",9391015,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,12,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,0,1,0,0,-0.891151785850525,26.4150924682617,27,6,0,2,0,0,0,0,0,0,0.5,3,2,0,5,5.5,-0.922617018222809,0.572024405002594,-0.457935214042664,0.945083558559418,-0.463483393192291,0.938959181308746,-0.386213809251785,0.932219505310059,0,10,0,2,15,0,1.20000004768372,5.14285707473755,0,1.58571434020996,14,8,6,0,15.58571434021
"4381",9391017,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,8,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,0,1,0,0,-0.713368654251099,31.1320781707764,32,7,0,7,0,25,0,0,8.5714282989502,0,3.89285707473755,5,5,0,10,13.8928565979004,-0.9239781498909,0.568946480751038,-0.472302347421646,0.949590682983398,-0.489784777164459,0.924776434898376,-0.395024448633194,0.941143095493317,0,11,2,0,54,7,0,18.5142860412598,16.7999992370605,9.32857131958008,13,7,5,1,22.3285713195801
"4382",9391018,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,8,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,0,1,0,0,-0.654107630252838,33.0188636779785,34,7,0,3,5,37,5,3,12.6857147216797,12,7.67142868041992,5,4,1,10,17.6714286804199,-0.924560070037842,0.56744921207428,-0.481709837913513,0.94253534078598,-0.489784777164459,0.924776434898376,-0.40813547372818,0.938195526599884,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4383",9391019,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,10,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,0,1,0,0,-0.594846606254578,34.9056587219238,35,7,0,0,5,17,0,3,5.82857131958008,0,2.20714282989502,0,0,0,0,2.20714282989502,-0.925205767154694,0.565714418888092,-0.454805284738541,0.934940278530121,-0.454787701368332,0.892846822738647,-0.390297502279282,0.938157021999359,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4384",9391020,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,8,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,0,1,0,0,-0.387432962656021,36.7924575805664,37,8,0,24,20,51,8,12,17.4857139587402,19.2000007629395,18.1714286804199,5,5,1,11,29.1714286804199,-0.927966475486755,0.557739913463593,-0.522811353206635,0.882531881332397,-0.497178137302399,0.915311574935913,-0.46557942032814,0.853128731250763,0,8,22,36,68,9,21.6000003814697,23.3142852783203,21.6000003814697,22.1285705566406,16,8,7,1,38.1285705566406
"4385",9391021,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,7,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,0,1,0,0,-0.328171938657761,38.6792411804199,39,8,0,0,1,19,0,0.600000023841858,6.51428556442261,0,1.77857136726379,2,0,0,2,3.77857136726379,-0.928898096084595,0.554904997348785,-0.456114798784256,0.94044154882431,-0.45598179101944,0.920190274715424,-0.389205485582352,0.936951279640198,0,8,14,22,70,8,13.1999998092651,24,19.2000007629395,17.6000003814697,12,8,4,0,29.6000003814697
"4386",9391022,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,10,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,0,1,0,0,-0.180019333958626,40.5660400390625,41,9,0,0,0,20,2,0,6.85714292526245,4.80000019073486,2.91428565979004,5,3,0,8,10.91428565979,-0.931504905223846,0.54669189453125,-0.466177761554718,0.951236009597778,-0.477194547653198,0.936888754367828,-0.392196863889694,0.939745485782623,0,10,20,0,68,10,0,23.3142852783203,24,16.8285713195801,16,8,6,2,32.8285713195801
"4387",9391023,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,11,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,0,1,0,0,-0.0911277681589127,43.3962211608887,44,9,0,0,0,8,0,0,2.7428572177887,0,0.685714304447174,3,3,3,9,9.68571472167969,-0.933259844779968,0.540963351726532,-0.463978946208954,0.950900256633759,-0.483133643865585,0.931929290294647,-0.386623322963715,0.933015286922455,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4388",9391024,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,8,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,0,1,0,0,0.116285860538483,46.2264175415039,47,10,0,22,20,43,9,12,14.7428569793701,21.6000003814697,17.58571434021,8,6,2,16,33.5857162475586,-0.937916874885559,0.525100588798523,-0.544602811336517,0.838844478130341,-0.547130525112152,0.823759257793427,-0.461383014917374,0.861724317073822,0,8,NA,32,70,9,19.2000007629395,24,21.6000003814697,16.2000007629395,17,8,7,2,33.2000007629395
"4389",9391025,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,10,1,1,23.8113193511963,0.561034917831421,-0.906559646129608,1,0,0,1,0,0,0.116285860538483,45.2830200195312,46,10,0,1,0,35,8,0,12,19.2000007629395,8.05000019073486,3,4,0,7,15.0500001907349,-0.937916874885559,0.525100588798523,-0.474986463785172,0.948022663593292,-0.471945971250534,0.939716637134552,-0.409645438194275,0.937180578708649,0,10,22,11,57,8,6.59999990463257,19.5428562164307,19.2000007629395,16.83571434021,12,6,5,1,28.83571434021
"4390",9391026,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,11,0,0,73.7870635986328,0.453570991754532,0.809428334236145,1,0,0,1,0,0,0.205177426338196,48.1132049560547,49,10,0,2,0,0,0,0,0,0,0.5,5,4,0,9,9.5,0.828020215034485,0.442050784826279,0.488617122173309,0.825298547744751,0.463733375072479,0.877261638641357,0.437550663948059,0.879530131816864,0,12,12,0,34,3,0,11.6571426391602,7.19999980926514,7.7142858505249,10,5,5,0,17.7142868041992
"4391",9391028,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,8,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,1,0,0.294068962335587,52.8301887512207,53,11,0,18,4,26,6,2.40000009536743,8.91428565979004,14.3999996185303,10.9285717010498,6,4,1,11,21.9285717010498,0.826812088489532,0.446630746126175,0.451748728752136,0.87806898355484,0.452663898468018,0.887650072574615,0.386709600687027,0.949579656124115,0,9,22,28,69,9,16.7999992370605,23.6571426391602,21.6000003814697,21.0142860412598,15,8,7,0,36.0142860412598
"4392",9391029,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,10,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,1,0,0.323699504137039,55.6603775024414,56,12,0,3,2,23,2,1.20000004768372,7.88571405410767,4.80000019073486,4.22142887115479,8,4,2,14,18.2214279174805,0.826437592506409,0.44801065325737,0.460570126771927,0.869962334632874,0.440976232290268,0.886595845222473,0.41568985581398,0.91733705997467,0,10,20,28,23,8,16.7999992370605,7.88571405410767,19.2000007629395,15.9714288711548,17,7,7,3,32.9714279174805
"4393",9391031,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,9,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,1,0,0.353330016136169,57.5471687316895,58,12,0,13,3,32,2,1.79999995231628,10.9714288711548,4.80000019073486,7.64285755157471,6,2,0,8,15.6428575515747,0.826077282428741,0.44931834936142,0.467748373746872,0.860742092132568,0.470301300287247,0.86860203742981,0.399407029151917,0.938771605491638,0,10,16,16,41,9,9.60000038146973,14.0571432113647,21.6000003814697,15.3142852783203,14,9,4,1,29.3142852783203
"4394",9391033,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,8,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,1,0,0.442221581935883,61.3207550048828,62,13,0,10,0,51,0,0,17.4857139587402,0,6.87142848968506,6,6,0,12,18.8714294433594,0.8250812292099,0.452815473079681,0.458897948265076,0.871813356876373,0.448120474815369,0.889527976512909,0.402791529893875,0.934899270534515,0,12,10,0,29,2,0,9.94285678863525,4.80000019073486,6.18571376800537,16,8,6,2,22.1857147216797
"4395",9391034,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,8,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,1,0,0.590374171733856,63.2075500488281,64,13,0,20,9,44,7,5.40000009536743,15.08571434021,16.7999992370605,14.3214282989502,8,5,2,15,29.3214282989502,0.823704361915588,0.457254856824875,0.439189493656158,0.876723945140839,0.438386261463165,0.881583988666534,0.376339584589005,0.951507568359375,0,8,22,32,69,10,19.2000007629395,23.6571426391602,24,22.2142868041992,12,3,6,3,34.2142868041992
"4396",9391035,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,8,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,1,0,0.679265737533569,65.0943374633789,66,14,0,4,0,38,4,0,13.0285711288452,9.60000038146973,6.65714311599731,3,5,2,10,16.6571426391602,0.823048651218414,0.459101468324661,0.464819550514221,0.864733517169952,0.457862704992294,0.883576333522797,0.403760343790054,0.933728635311127,0,11,22,34,50,7,20.3999996185303,17.1428565979004,16.7999992370605,19.08571434021,13,8,5,0,32.0857162475586
"4397",9391036,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,8,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,1,0,0.708896219730377,66.9811325073242,67,14,0,10,0,21,0,0,7.19999980926514,0,4.30000019073486,4,2,0,6,10.3000001907349,0.822858393192291,0.45958223938942,0.485576122999191,0.831121027469635,0.485680252313614,0.843495190143585,0.415277659893036,0.917959094047546,0,9,18,28,69,9,16.7999992370605,23.6571426391602,21.6000003814697,20.0142860412598,17,8,6,3,37.0142860412598
"4398",9391037,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,8,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,1,0,0.768157303333282,68.8679275512695,69,14,0,7,0,34,0,0,11.6571426391602,0,4.66428565979004,4,3,0,7,11.66428565979,0.822521209716797,0.460342317819595,0.480622440576553,0.840160131454468,0.477601885795593,0.85742849111557,0.41339111328125,0.920758306980133,0,10,12,0,43,3,0,14.7428569793701,7.19999980926514,8.48571395874023,12,5,4,3,20.4857139587402
"4399",9391038,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,8,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,1,0,0.79778778553009,70.7547149658203,71,15,0,24,25,47,9,15,16.1142864227295,21.6000003814697,19.1785717010498,8,6,5,19,38.1785736083984,0.822374045848846,0.460621625185013,0.433218032121658,0.839828670024872,0.435197472572327,0.831709921360016,0.366178065538406,0.937057077884674,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4400",9391039,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,10,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,1,0,0.442221581935883,72.6415100097656,73,15,0,4,3,25,2,1.79999995231628,8.5714282989502,4.80000019073486,4.79285717010498,5,3,1,9,13.792857170105,0.8250812292099,0.452815473079681,0.473453044891357,0.852185010910034,0.463733375072479,0.877261638641357,0.412734806537628,0.921713411808014,0,9,20,8,36,7,4.80000019073486,12.3428573608398,16.7999992370605,13.4857139587402,13,5,7,1,26.4857139587402
"4401",9391040,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,9,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,1,0,0.0570248253643513,74.5282974243164,75,15,0,24,16,51,8,9.60000038146973,17.4857139587402,19.2000007629395,17.5714282989502,8,6,0,14,31.5714282989502,0.830317497253418,0.432893753051758,0.436695337295532,0.871434569358826,0.440976232290268,0.886595845222473,0.368922054767609,0.94428414106369,0,11,20,32,49,10,19.2000007629395,16.7999992370605,24,20,18,9,7,2,38
"4402",9391041,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,10,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,0,1,0.857048869132996,76.4150924682617,77,16,0,22,3,43,6,1.79999995231628,14.7428569793701,14.3999996185303,13.2357139587402,4,3,0,7,20.2357139587402,0.822122931480408,0.460978835821152,0.455562949180603,0.875099360942841,0.477601885795593,0.85742849111557,0.379364579916,0.951907098293304,0,11,22,32,56,10,19.2000007629395,19.2000007629395,24,21.1000003814697,9,4,5,0,30.1000003814697
"4403",9391042,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,8,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,0,1,0.886679351329803,79.2452850341797,80,16,0,22,24,70,10,14.3999996185303,24,24,21.1000003814697,8,3,0,11,32.0999984741211,0.822019100189209,0.461056470870972,0.436201959848404,0.869828224182129,0.452663898468018,0.887650072574615,0.363741248846054,0.924732744693756,0,8,NA,34,70,9,20.3999996185303,24,21.6000003814697,16.5,19,8,7,4,35.5
"4404",9391043,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,10,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,0,1,1.12372350692749,82.0754699707031,83,17,0,14,17,23,4,10.1999998092651,7.88571405410767,9.60000038146973,10.4214286804199,7,5,0,12,22.4214286804199,0.821713387966156,0.459223359823227,0.450704663991928,0.878705441951752,0.448120474815369,0.889527976512909,0.388494312763214,0.948492646217346,0,12,22,20,51,5,12,17.4857139587402,12,15.8714284896851,16,8,7,1,31.8714294433594
"4405",9391045,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,1,9,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,0,1,1.21261501312256,83.9622650146484,84,17,0,20,14,46,9,8.39999961853027,15.7714281082153,21.6000003814697,16.4428577423096,8,6,0,14,30.4428577423096,0.821843028068542,0.457385003566742,0.437867194414139,0.874394416809082,0.440976232290268,0.886595845222473,0.371218055486679,0.947858989238739,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4406",9391047,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,9,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,0,1,1.27187609672546,89.6226425170898,90,18,0,22,6,43,7,3.59999990463257,14.7428569793701,16.7999992370605,14.2857141494751,4,2,0,6,20.2857131958008,0.822004854679108,0.455798268318176,0.455445140600204,0.875204622745514,0.485680252313614,0.843495190143585,0.376434773206711,0.951536238193512,0,9,22,34,60,10,20.3999996185303,20.5714282989502,24,21.7428569793701,16,9,6,1,37.7428588867188
"4407",9391050,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,10,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,0,1,1.33113718032837,93.3962249755859,94,19,0,16,16,44,8,9.60000038146973,15.08571434021,19.2000007629395,14.9714288711548,6,6,3,15,29.9714279174805,0.822227716445923,0.453915476799011,0.438404053449631,0.875446498394012,0.438386261463165,0.881583988666534,0.374659299850464,0.950800120830536,0,10,NA,38,70,10,22.7999992370605,24,24,17.7000007629395,18,9,8,1,35.7000007629395
"4408",9391051,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,9,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,0,1,1.36076772212982,95.2830200195312,96,20,0,18,11,52,8,6.59999990463257,17.8285713195801,19.2000007629395,15.4071435928345,6,5,0,11,26.4071426391602,0.822362005710602,0.452860772609711,0.44334813952446,0.880080342292786,0.452663898468018,0.887650072574615,0.373587787151337,0.950125455856323,0,9,22,26,64,10,15.6000003814697,21.9428577423096,24,20.8857135772705,15,9,4,2,35.8857116699219
"4409",9391052,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,8,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,0,1,1.42002868652344,97.1698150634766,98,20,0,18,16,70,8,9.60000038146973,24,19.2000007629395,17.7000007629395,5,3,1,9,26.7000007629395,0.822677373886108,0.450519770383835,0.442883610725403,0.879913508892059,0.463733375072479,0.877261638641357,0.368679523468018,0.943800747394562,0,10,22,28,70,9,16.7999992370605,24,21.6000003814697,21.1000003814697,18,7,6,5,39.0999984741211
"4410",9391053,939,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,0,0,9,0,0,73.7870635986328,0.453570991754532,0.809428334236145,0,1,0,0,0,1,1.62744235992432,99.0566024780273,100,20,0,18,17,55,8,10.1999998092651,18.8571434020996,19.2000007629395,16.5642852783203,8,6,3,17,33.5642852783203,0.824278712272644,0.439766019582748,0.435023456811905,0.864610254764557,0.435273557901382,0.863411247730255,0.370956569910049,0.947530686855316,0,9,NA,34,70,10,20.3999996185303,24,24,17.1000003814697,20,8,7,5,37.0999984741211
"4411",9421001,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,8,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,1,0,0,0,-1.81387460231781,0.769233703613281,1,1,0,2,0,18,0,0,6.17142868041992,0,2.04285717010498,0,0,0,0,2.04285717010498,-0.865946531295776,0.498877793550491,-0.516633331775665,0.829462885856628,-0.417715400457382,1.04664921760559,-0.484466463327408,0.560466349124908,0,10,0,0,26,0,0,8.91428565979004,0,2.22857141494751,5,3,2,0,7.22857141494751
"4412",9421002,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,9,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,1,0,0,0,-1.72201502323151,3.07692289352417,4,1,0,0,7,14,3,4.19999980926514,4.80000019073486,7.19999980926514,4.05000019073486,1,1,0,2,6.05000019073486,-0.865060269832611,0.503308057785034,-0.517978549003601,0.843371450901031,-0.418570160865784,1.05742418766022,-0.489010393619537,0.567899405956268,0,10,12,0,19,4,0,6.51428556442261,9.60000038146973,7.02857160568237,15,6,6,3,22.0285720825195
"4413",9421003,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,9,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,1,0,0,0,-1.53829562664032,5.38461208343506,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.863681077957153,0.510443449020386,-0.517096698284149,0.818222522735596,-0.417715400457382,1.04664921760559,-0.481563180685043,0.540627241134644,0,9,0,6,10,0,3.59999990463257,3.42857146263123,0,1.7571427822113,2,2,0,0,3.7571427822113
"4414",9421005,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,9,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,1,0,0,0,-1.37754130363464,6.92307949066162,7,2,0,0,1,12,3,0.600000023841858,4.11428594589233,7.19999980926514,2.97857141494751,2,2,0,4,6.97857141494751,-0.862893223762512,0.514915227890015,-0.518693208694458,0.845224857330322,-0.421597301959991,1.06296515464783,-0.486379027366638,0.565320491790771,0,9,18,16,23,7,9.60000038146973,7.88571405410767,16.7999992370605,13.0714282989502,6,3,3,0,19.0714282989502
"4415",9421006,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,8,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,1,0,0,0,-1.30864655971527,9.23076820373535,10,2,0,0,0,33,2,0,11.3142852783203,4.80000019073486,4.02857112884521,3,3,0,6,10.0285711288452,-0.862672626972198,0.516350328922272,-0.522061705589294,0.848011672496796,-0.426643371582031,1.06397271156311,-0.488953143358231,0.567878186702728,0,9,20,0,26,5,0,8.91428565979004,12,10.2285709381104,12,8,3,1,22.2285709381104
